raw_x,raw_y,raw_z,raw_azimuth,raw_elevation,raw_range,truth_x,truth_y,truth_z,truth_azimuth,truth_elevation,truth_range,cov_azimuth,cov_elevation,cov_range
7.012818163615811,9.829214429757835,0.0,35.45665676202954,0.0,12.974009766710912,7.47,10.2,0.0,36.21729240529586,0.0,12.642820096798022,2,0.0001,2
6.815019492071987,9.50608363042759,0.0,36.09741992841596,0.0,12.324035923261253,7.49,10.2,0.0,36.29034891363598,0.0,12.654647367666946,2,0.0001,2
7.15893578827264,10.001537371396555,0.0,35.45163029069841,0.0,11.742037989889742,7.51,10.2,0.0,36.36326887122498,0.0,12.666495174277689,2,0.0001,2
7.5724242638573624,9.965089446455991,0.0,36.81003026853813,0.0,12.809788137004992,7.53,10.2,0.0,36.4360524249859,0.0,12.678363459058902,2,0.0001,2
7.8917037947164435,10.779803629953648,0.0,36.82563470761405,0.0,13.26945152783814,7.56,10.2,0.0,36.544972322822545,0.0,12.696204157148703,2,0.0001,2
7.931923481285445,10.75458347961262,0.0,37.31018225171691,0.0,12.113537371659161,7.58,10.1,0.0,36.88804645091112,0.0,12.628000633512812,2,0.0001,2
7.276993347246067,9.931190477026115,0.0,36.60881680283295,0.0,11.841350911087684,7.6,10.1,0.0,36.96055544916336,0.0,12.640015822774906,2,0.0001,2
7.221197654540537,9.8873652324218,0.0,37.39092589571202,0.0,12.84890516035856,7.62,10.1,0.0,37.032926613271435,0.0,12.652051217095195,2,0.0001,2
8.058457937914895,10.570457919346273,0.0,36.1773308812027,0.0,12.664358076010316,7.64,10.1,0.0,37.10516010560785,0.0,12.664106758867756,2,0.0001,2
7.578451356849727,10.277302698489969,0.0,36.2847129991688,0.0,13.322280432284593,7.66,10.1,0.0,37.17725608967843,0.0,12.676182390609563,2,0.0001,2
7.596178424657722,10.098003817399238,0.0,36.7150651325614,0.0,12.318666959425597,7.68,10.1,0.0,37.24921473010886,0.0,12.688278054960806,2,0.0001,2
8.336804683956261,10.751905806252307,0.0,38.036430021341396,0.0,11.967322091285105,7.71,10.1,0.0,37.356895534267586,0.0,12.70645898745988,2,0.0001,2
7.624105373642871,10.22084072418782,0.0,38.53887162483675,0.0,12.998776274818646,7.73,10.0,0.0,37.704023189825634,0.0,12.639339381470853,2,0.0001,2
7.305428313856374,9.106813731514068,0.0,38.221130867029096,0.0,12.31176469808027,7.75,10.0,0.0,37.77568430595466,0.0,12.651580928879994,2,0.0001,2
7.255549172555324,9.606749983441558,0.0,37.55386493941068,0.0,13.423627029411046,7.77,10.0,0.0,37.847206767299426,0.0,12.663842228960371,2,0.0001,2
7.545451070045541,9.587456398161327,0.0,37.820369403462315,0.0,11.995260600979186,7.79,9.99,0.0,37.94638516711562,0.0,12.6682358677126,2,0.0001,2
8.184553006765489,10.650463879419693,0.0,37.48153563806449,0.0,12.672857270205583,7.81,9.97,0.0,38.07337544656132,0.0,12.664793721178407,2,0.0001,2
7.852695647205127,10.011151023379327,0.0,38.019355205970584,0.0,12.625034223818073,7.83,9.96,0.0,38.17246685287294,0.0,12.669273854487479,2,0.0001,2
7.2550222753693525,9.261423868163297,0.0,39.284122243786,0.0,11.98231277573559,7.85,9.93,0.0,38.32756007976789,0.0,12.658096223366293,2,0.0001,2
7.876685914131719,10.016622437107237,0.0,38.99232863467752,0.0,13.49796692364815,7.88,9.94,0.0,38.405851771095335,0.0,12.684557540568768,2,0.0001,2
7.284075647335016,9.476808576646206,0.0,39.21530354143697,0.0,11.768632574057655,7.91,9.93,0.0,38.53998701755751,0.0,12.695392865130248,2,0.0001,2
7.904974501927273,10.199384252211233,0.0,39.240925184941595,0.0,12.091079077945302,7.94,9.93,0.0,38.645732396490196,0.0,12.714106339023598,2,0.0001,2
7.725878840576859,9.461656600488597,0.0,37.989535996103015,0.0,13.039337206751373,7.96,9.92,0.0,38.744232229602126,0.0,12.718804975311164,2,0.0001,2
7.659161044098523,9.24698303703745,0.0,37.891204025302855,0.0,12.68156941121889,7.99,9.93,0.0,38.821283494849844,0.0,12.74539132392568,2,0.0001,2
8.240308673046322,10.558174972511788,0.0,38.41221036196453,0.0,13.676174147260111,8.02,9.93,0.0,38.92620051310401,0.0,12.76421952177257,2,0.0001,2
8.79421922229363,10.555043686102916,0.0,39.79528239996126,0.0,13.1222140878874,8.04,9.92,0.0,39.02420898342996,0.0,12.769025021512018,2,0.0001,2
8.327806690088003,10.516747509281439,0.0,39.296605242278176,0.0,12.999551599764018,8.06,9.92,0.0,39.0938588862295,0.0,12.781627439414748,2,0.0001,2
7.689558523733731,9.697484072998051,0.0,38.82475243932521,0.0,12.228512387116542,8.09,9.91,0.0,39.226382160702684,0.0,12.792818297779423,2,0.0001,2
8.405295425618194,10.395056545089213,0.0,39.799943060471705,0.0,13.02860959058827,8.12,9.9,0.0,39.35867307500791,0.0,12.804077475554417,2,0.0001,2
8.244076682283191,10.040407094013792,0.0,38.59412143863625,0.0,13.212490400415925,8.14,9.9,0.0,39.427802196036204,0.0,12.816770263993968,2,0.0001,2
7.922285788321038,9.662334898350299,0.0,39.61691347880935,0.0,13.76472432290691,8.17,9.89,0.0,39.559667968994496,0.0,12.828133145551616,2,0.0001,2
7.707132939027388,9.603221699565001,0.0,39.34728549272381,0.0,12.824540447285367,8.19,9.89,0.0,39.62846833943509,0.0,12.84088003214733,2,0.0001,2
7.813244340150577,9.076305955812892,0.0,39.7125527710097,0.0,13.449823827505845,8.22,9.88,0.0,39.75990799811707,0.0,12.852346089333263,2,0.0001,2
8.775178909895086,10.64805041580792,0.0,40.376689400598025,0.0,12.001369952708885,8.24,9.86,0.0,39.88549739685581,0.0,12.849793772664212,2,0.0001,2
8.807349724185311,8.76801192277782,0.0,45.49317787293551,0.0,13.013784970089883,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
8.80780046850835,8.710759894922344,0.0,46.71383014757601,0.0,13.331831884016204,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
8.484860295502829,10.326471156984558,0.0,39.59094546586077,0.0,13.064249824379624,8.28,9.82,0.0,40.13682290508434,0.0,12.844874464158845,2,0.0001,2
8.900241709699571,8.698760986697499,0.0,45.09671659034107,0.0,12.482096552303917,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
8.785948360594412,8.796906848364946,0.0,46.39057684740732,0.0,13.505204581472126,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
10.031462036388723,9.404316255768462,0.0,45.34194440424477,0.0,13.045226595279916,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.49967653896835,9.067648008050119,0.0,46.25073630399846,0.0,13.840920309036058,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
8.880249146523367,8.870510912951193,0.0,45.719699431240144,0.0,13.24238429973419,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.148108573605477,8.666223153727795,0.0,45.88660660661619,0.0,12.507350699755964,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
10.091465198794303,9.749874505886703,0.0,46.401664461191345,0.0,12.829831969559367,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.376461304579017,8.876815604025548,0.0,45.58091563930525,0.0,12.696759472102196,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.221497521823007,9.19179084275291,0.0,45.94665970653933,0.0,13.788722784593576,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.189860626941925,8.907220180415788,0.0,46.259363363060174,0.0,13.220639207788995,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
8.998657198167823,9.033641441509827,0.0,45.11554591063771,0.0,13.832696526569364,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.253225420922863,9.1106068561287,0.0,45.37440116599417,0.0,12.793425616537881,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.102286230682923,9.100109487251327,0.0,46.6371703781119,0.0,13.99596249732821,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.488114328574346,9.422905372624728,0.0,45.828387772448956,0.0,13.699087669563887,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.252149240859787,9.188305504527762,0.0,46.30040845167452,0.0,12.942653319550816,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.277534752562595,9.144733112981324,0.0,45.812070977484446,0.0,13.824888268656874,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.347284206491157,8.797612340817494,0.0,45.589092716825924,0.0,14.214547735309072,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.55886534518892,9.559944377515086,0.0,46.39515023199805,0.0,12.469792358094955,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
10.243625279712887,9.729432720907319,0.0,46.379746250655565,0.0,12.585605155475148,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.243854268221678,9.115527404390908,0.0,46.78467352554287,0.0,12.641892349796171,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.519943716729808,9.43047340074532,0.0,46.189293959308486,0.0,12.587049006294183,9.56,9.29,0.0,45.82062613458942,0.0,13.330330078433917,2,0.0001,2
9.531572270409635,9.550281304770229,0.0,45.73294951513511,0.0,14.063725557168821,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.854864802236998,9.470183110826431,0.0,46.609719216031856,0.0,14.24129417071948,9.56,9.29,0.0,45.82062613458942,0.0,13.330330078433917,2,0.0001,2
9.929063492638472,9.400171295433257,0.0,46.354207511548225,0.0,12.745037852634807,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
10.212192386043053,9.831744423761752,0.0,46.79729984749389,0.0,13.861151049344238,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.54543058662611,9.05818175606056,0.0,44.86682065467491,0.0,13.610013756912293,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
8.8805441247099,8.643140954989704,0.0,45.63057733190494,0.0,13.316118305857046,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
10.04063794415492,9.85146181702722,0.0,45.4468031482826,0.0,12.46536663493831,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.438668422268973,9.376374002452561,0.0,46.23883888180706,0.0,13.080236796476184,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
9.722746981935224,9.552565401821518,0.0,45.40054186675981,0.0,12.864511941665441,9.57,9.29,0.0,45.85056414368396,0.0,13.337503514526247,2,0.0001,2
